date_time,temperature
03.01.2015_02:00:00,3.1115120315551725
03.01.2015_03:00:00,3.567539558410641
03.01.2015_04:00:00,4.008477020263668
03.01.2015_05:00:00,3.6959387588500943
03.01.2015_06:00:00,3.905897903442379
03.01.2015_07:00:00,3.895666027069088
03.01.2015_08:00:00,3.8960964775085416
03.01.2015_09:00:00,3.9681778335571254
03.01.2015_10:00:00,3.684139556884762
03.01.2015_11:00:00,3.9504009246826137
03.01.2015_12:00:00,4.18826471328735
03.01.2015_13:00:00,4.628929672241207
03.01.2015_14:00:00,3.6559068679809537
03.01.2015_15:00:00,3.6622907257080044
03.01.2015_16:00:00,3.233968238830563
03.01.2015_17:00:00,3.1737051773071254
03.01.2015_18:00:00,3.3662362861633266
03.01.2015_19:00:00,3.3450452804565396
03.01.2015_20:00:00,2.894478225708004
03.01.2015_21:00:00,2.1472006416320766
03.01.2015_22:00:00,2.2837766647338835
03.01.2015_23:00:00,2.2133060264587368
04.01.2015_00:00:00,2.267789249420163
04.01.2015_01:00:00,2.5484203720092737
04.01.2015_02:00:00,1.8334612846374478
04.01.2015_03:00:00,0.2664151382446257
04.01.2015_04:00:00,0.5470931243896452
04.01.2015_05:00:00,0.9358349990844694
04.01.2015_06:00:00,1.2022977066040006
04.01.2015_07:00:00,1.2488696670532193
04.01.2015_08:00:00,1.8134106254577602
04.01.2015_09:00:00,1.872349357604977
04.01.2015_10:00:00,1.873361263275143
04.01.2015_11:00:00,1.9825568199157682
04.01.2015_12:00:00,2.0262874603271452
04.01.2015_13:00:00,1.9919451522827114
04.01.2015_14:00:00,2.1172843360900844
04.01.2015_15:00:00,2.1516804504394496
04.01.2015_16:00:00,2.5559584617614712
04.01.2015_17:00:00,2.389309921264645
04.01.2015_18:00:00,2.646688041687008
04.01.2015_19:00:00,2.618536930084225
04.01.2015_20:00:00,2.9518843460082973
04.01.2015_21:00:00,0.6198010635375945
04.01.2015_22:00:00,1.773389148712155
04.01.2015_23:00:00,2.3601885604858364
05.01.2015_00:00:00,2.7035838699340786
05.01.2015_01:00:00,2.5702726745605435
05.01.2015_02:00:00,2.2291407012939417
05.01.2015_03:00:00,2.159676761627194
05.01.2015_04:00:00,2.3336117172241178
05.01.2015_05:00:00,2.4061148452758756
05.01.2015_06:00:00,2.4325615119934048
05.01.2015_07:00:00,2.271423778533932
05.01.2015_08:00:00,2.339309978485104
05.01.2015_09:00:00,2.881030120849606
05.01.2015_10:00:00,3.185421066284176
05.01.2015_11:00:00,3.3336782646179164
05.01.2015_12:00:00,3.332437248229977
05.01.2015_13:00:00,3.386351165771481
05.01.2015_14:00:00,2.860392799377438
05.01.2015_15:00:00,2.5381937026977504
05.01.2015_16:00:00,2.4998193931579555
05.01.2015_17:00:00,2.605800457000729
05.01.2015_18:00:00,1.9177150154113736
05.01.2015_19:00:00,1.792825374603268
05.01.2015_20:00:00,1.7071483802795377
05.01.2015_21:00:00,1.5156534767150847
05.01.2015_22:00:00,1.269449710845944
05.01.2015_23:00:00,1.5529586029052702
06.01.2015_00:00:00,1.7763675880432095
06.01.2015_01:00:00,1.9172880363464322
06.01.2015_02:00:00,1.8103853225707975
06.01.2015_03:00:00,1.295639495849606
06.01.2015_04:00:00,1.6142266273498502
06.01.2015_05:00:00,1.6171356391906706
06.01.2015_06:00:00,1.3014436340331998
06.01.2015_07:00:00,1.0534139251708952
06.01.2015_08:00:00,1.0214443016052213
06.01.2015_09:00:00,1.1598115539550748
06.01.2015_10:00:00,1.5100419998168912
06.01.2015_11:00:00,1.800762672424313
06.01.2015_12:00:00,1.2255229377746548
06.01.2015_13:00:00,1.194454135894772
06.01.2015_14:00:00,-0.19612815856933913
06.01.2015_15:00:00,-0.6139323806762726
06.01.2015_16:00:00,0.7466468238830534
06.01.2015_17:00:00,0.7794617271423308
06.01.2015_18:00:00,2.091420860290524
06.01.2015_19:00:00,3.399584045410153
06.01.2015_20:00:00,3.516586723327633
06.01.2015_21:00:00,3.0809118652343717
06.01.2015_22:00:00,2.2835753250122037
06.01.2015_23:00:00,1.2094973373413054
07.01.2015_00:00:00,0.40528747558593425
07.01.2015_01:00:00,0.08772613525390305
07.01.2015_02:00:00,0.5943784523010222
07.01.2015_03:00:00,0.9609156799316374
07.01.2015_04:00:00,1.5256597137451138
07.01.2015_05:00:00,1.0998157882690396
07.01.2015_06:00:00,1.6257394409179655
07.01.2015_07:00:00,1.6677309226989712
07.01.2015_08:00:00,2.0641219711303678
07.01.2015_09:00:00,1.6712179183959928
07.01.2015_10:00:00,1.6857265281677212
07.01.2015_11:00:00,2.314132099151608
07.01.2015_12:00:00,2.381671161651608
07.01.2015_13:00:00,2.375476493835446
07.01.2015_14:00:00,3.3371617889404264
07.01.2015_15:00:00,2.6588933944702116
07.01.2015_16:00:00,3.4697787094116177
07.01.2015_17:00:00,3.6474158859252896
07.01.2015_18:00:00,4.265396919250485
07.01.2015_19:00:00,3.7636357688903774
07.01.2015_20:00:00,3.7854568290710415
07.01.2015_21:00:00,2.8972032546997037
07.01.2015_22:00:00,2.4892421150207484
07.01.2015_23:00:00,1.2450650405883756
08.01.2015_00:00:00,-0.39638828277588206
08.01.2015_01:00:00,-0.5512775421142609
08.01.2015_02:00:00,-0.8173566627502473
08.01.2015_03:00:00,-0.04777549743652663
08.01.2015_04:00:00,-1.0692152976989777
08.01.2015_05:00:00,-1.3314168930053742
08.01.2015_06:00:00,-0.3945796966552766
08.01.2015_07:00:00,1.0916372299194304
08.01.2015_08:00:00,2.207691078186032
08.01.2015_09:00:00,2.0226997947692835
08.01.2015_10:00:00,2.3400233459472624
08.01.2015_11:00:00,2.6616323089599576
08.01.2015_12:00:00,3.911132736206051
08.01.2015_13:00:00,5.492119922637936
08.01.2015_14:00:00,5.156352958679196
08.01.2015_15:00:00,5.4671069335937466
08.01.2015_16:00:00,4.71868032455444
08.01.2015_17:00:00,4.064833049774166
08.01.2015_18:00:00,4.572915573120113
08.01.2015_19:00:00,5.3199293327331505
08.01.2015_20:00:00,5.481327419281002
08.01.2015_21:00:00,6.1788272285461385
08.01.2015_22:00:00,6.839653701782223
08.01.2015_23:00:00,6.797309875488278
09.01.2015_00:00:00,7.641582870483394
09.01.2015_01:00:00,7.001884918212887
09.01.2015_02:00:00,7.123320541381832
09.01.2015_03:00:00,7.26893775939941
09.01.2015_04:00:00,6.433336257934567
09.01.2015_05:00:00,3.0535244560241663
09.01.2015_06:00:00,3.1836645507812467
09.01.2015_07:00:00,3.5155696105956995
09.01.2015_08:00:00,4.680031776428219
09.01.2015_09:00:00,5.186746578216549
09.01.2015_10:00:00,5.449201583862301
09.01.2015_11:00:00,4.947992382049557
09.01.2015_12:00:00,6.924605178833004
09.01.2015_13:00:00,7.099697837829586
09.01.2015_14:00:00,6.940649871826168
09.01.2015_15:00:00,7.791289367675778
09.01.2015_16:00:00,7.938322906494137
09.01.2015_17:00:00,8.10804534912109
09.01.2015_18:00:00,7.2590512847900355
09.01.2015_19:00:00,6.767837905883785
09.01.2015_20:00:00,6.466744766235347
09.01.2015_21:00:00,6.818228378295895
09.01.2015_22:00:00,7.568128585815426
09.01.2015_23:00:00,8.295273933410641
10.01.2015_00:00:00,8.458761787414547
10.01.2015_01:00:00,8.335434265136715
10.01.2015_02:00:00,7.124188385009762
10.01.2015_03:00:00,6.629767456054684
10.01.2015_04:00:00,5.634069633483883
10.01.2015_05:00:00,6.476690254211422
10.01.2015_06:00:00,7.981916427612301
10.01.2015_07:00:00,8.640623626708981
10.01.2015_08:00:00,9.989294281005856
10.01.2015_09:00:00,10.50222805023193
10.01.2015_10:00:00,10.975640220642086
10.01.2015_11:00:00,11.63946422576904
10.01.2015_12:00:00,11.959556198120113
10.01.2015_13:00:00,12.942142639160153
10.01.2015_14:00:00,13.88188884735107
10.01.2015_15:00:00,14.302619438171382
10.01.2015_16:00:00,14.46287891387939
10.01.2015_17:00:00,13.330186767578121
10.01.2015_18:00:00,13.148602638244624
10.01.2015_19:00:00,12.916374626159664
10.01.2015_20:00:00,11.76775928497314
10.01.2015_21:00:00,11.194774208068843
10.01.2015_22:00:00,10.596375198364253
10.01.2015_23:00:00,10.15152896881103
11.01.2015_00:00:00,10.80407447814941
11.01.2015_01:00:00,1.756809864044186
11.01.2015_02:00:00,2.600421562194821
11.01.2015_03:00:00,3.508304023742672
11.01.2015_04:00:00,4.544273262023922
11.01.2015_05:00:00,5.290073776245113
11.01.2015_06:00:00,5.598217277526852
11.01.2015_07:00:00,6.847471237182614
11.01.2015_08:00:00,8.070828742980954
11.01.2015_09:00:00,9.885142631530758
11.01.2015_10:00:00,10.520216712951656
11.01.2015_11:00:00,10.648508300781247
11.01.2015_12:00:00,10.209480094909663
11.01.2015_13:00:00,9.43313842773437
11.01.2015_14:00:00,8.452207832336422
11.01.2015_15:00:00,7.222768478393551
11.01.2015_16:00:00,6.566907806396481
11.01.2015_17:00:00,6.141437053680416
11.01.2015_18:00:00,5.0386004638671835
11.01.2015_19:00:00,4.403456954956051
11.01.2015_20:00:00,4.199295005798336
11.01.2015_21:00:00,3.782934875488278
11.01.2015_22:00:00,-0.5545996475219758
11.01.2015_23:00:00,0.946453933715817
12.01.2015_00:00:00,2.118317070007321
12.01.2015_01:00:00,3.1074470520019495
12.01.2015_02:00:00,3.9060332870483365
12.01.2015_03:00:00,4.245200462341305
12.01.2015_04:00:00,4.536287364959713
12.01.2015_05:00:00,4.567854309082028
12.01.2015_06:00:00,4.747550010681149
12.01.2015_07:00:00,4.825869426727292
12.01.2015_08:00:00,5.020903396606442
12.01.2015_09:00:00,5.395702495574947
12.01.2015_10:00:00,5.87725677490234
12.01.2015_11:00:00,6.584125823974605
12.01.2015_12:00:00,6.476117477416988
12.01.2015_13:00:00,6.393609848022457
12.01.2015_14:00:00,6.496372947692867
12.01.2015_15:00:00,6.1378580665588345
12.01.2015_16:00:00,6.211445999145504
12.01.2015_17:00:00,5.728011970520016
12.01.2015_18:00:00,5.447997016906735
12.01.2015_19:00:00,5.453202342987057
12.01.2015_20:00:00,5.395287666320797
12.01.2015_21:00:00,5.402830963134762
12.01.2015_22:00:00,5.427460365295406
12.01.2015_23:00:00,5.482103271484371
13.01.2015_00:00:00,6.08451866149902
13.01.2015_01:00:00,6.197605628967281
13.01.2015_02:00:00,5.850511569976803
13.01.2015_03:00:00,6.225973701477047
13.01.2015_04:00:00,6.019022502899166
13.01.2015_05:00:00,6.1611284255981404
13.01.2015_06:00:00,6.515437736511227
13.01.2015_07:00:00,6.900666580200191
13.01.2015_08:00:00,6.954774894714352
13.01.2015_09:00:00,7.657939987182614
13.01.2015_10:00:00,7.574012565612789
13.01.2015_11:00:00,7.691511650085445
13.01.2015_12:00:00,7.705077781677242
13.01.2015_13:00:00,7.1750127792358365
13.01.2015_14:00:00,7.401367225646969
13.01.2015_15:00:00,5.6038999176025355
13.01.2015_16:00:00,7.978101387023922
13.01.2015_17:00:00,8.965186729431148
13.01.2015_18:00:00,9.501538391113277
13.01.2015_19:00:00,10.015010223388668
13.01.2015_20:00:00,10.710871543884274
13.01.2015_21:00:00,11.885473594665523
13.01.2015_22:00:00,11.764419822692867
13.01.2015_23:00:00,11.771716651916499
14.01.2015_00:00:00,11.515140419006343
14.01.2015_01:00:00,11.428855934143062
14.01.2015_02:00:00,10.68190292358398
14.01.2015_03:00:00,10.322299766540523
14.01.2015_04:00:00,9.369417877197261
14.01.2015_05:00:00,9.39672370910644
14.01.2015_06:00:00,8.75825115203857
14.01.2015_07:00:00,6.670604705810543
14.01.2015_08:00:00,7.85463153839111
14.01.2015_09:00:00,8.456338768005367
14.01.2015_10:00:00,7.93075531005859
14.01.2015_11:00:00,7.475161705017086
14.01.2015_12:00:00,7.712846717834469
14.01.2015_13:00:00,8.135059585571286
14.01.2015_14:00:00,6.993067626953121
14.01.2015_15:00:00,5.66074367523193
14.01.2015_16:00:00,7.880441207885738
14.01.2015_17:00:00,8.13161598205566
14.01.2015_18:00:00,8.651929893493648
14.01.2015_19:00:00,8.541561012268062
14.01.2015_20:00:00,7.502502250671383
14.01.2015_21:00:00,7.364980278015133
14.01.2015_22:00:00,6.351972446441646
14.01.2015_23:00:00,6.360749816894527
15.01.2015_00:00:00,4.836590766906735
15.01.2015_01:00:00,1.3684272766113248
15.01.2015_02:00:00,1.467710323333737
15.01.2015_03:00:00,0.8864234542846647
15.01.2015_04:00:00,0.8738536071777311
15.01.2015_05:00:00,1.1217028045654265
15.01.2015_06:00:00,0.5596542930602995
15.01.2015_07:00:00,0.816869258880612
15.01.2015_08:00:00,0.060383853912350315
15.01.2015_09:00:00,0.7533726119995084
15.01.2015_10:00:00,1.7452310943603482
15.01.2015_11:00:00,2.991013679504391
15.01.2015_12:00:00,3.9247804450988735
15.01.2015_13:00:00,4.692348213195797
15.01.2015_14:00:00,6.402680549621579
15.01.2015_15:00:00,6.516760330200191
15.01.2015_16:00:00,6.152665214538571
15.01.2015_17:00:00,6.2852474212646445
15.01.2015_18:00:00,6.1948996925353965
15.01.2015_19:00:00,5.611017971038815
15.01.2015_20:00:00,5.635968475341794
15.01.2015_21:00:00,5.816403579711911
15.01.2015_22:00:00,5.76529279708862
15.01.2015_23:00:00,5.420626964569088
16.01.2015_00:00:00,5.4368296051025355
16.01.2015_01:00:00,5.491125373840329
16.01.2015_02:00:00,5.796392841339108
16.01.2015_03:00:00,6.303302040100094
16.01.2015_04:00:00,6.392617034912106
16.01.2015_05:00:00,6.936643905639644
16.01.2015_06:00:00,6.782462806701656
16.01.2015_07:00:00,6.334346542358395
16.01.2015_08:00:00,7.179449195861813
16.01.2015_09:00:00,7.879410209655758
16.01.2015_10:00:00,8.376108360290523
16.01.2015_11:00:00,8.871015281677241
16.01.2015_12:00:00,8.373730468749995
16.01.2015_13:00:00,8.532962417602535
16.01.2015_14:00:00,8.295930023193355
16.01.2015_15:00:00,7.9126277923583945
16.01.2015_16:00:00,7.539118309020992
16.01.2015_17:00:00,6.721838722229
16.01.2015_18:00:00,6.157596302032467
16.01.2015_19:00:00,5.78844860076904
16.01.2015_20:00:00,5.204879302978512
16.01.2015_21:00:00,5.16170408248901
16.01.2015_22:00:00,4.5466372680664024
16.01.2015_23:00:00,4.249800033569333
17.01.2015_00:00:00,4.7194561767578085
17.01.2015_01:00:00,4.841625995635983
17.01.2015_02:00:00,5.17079214096069
17.01.2015_03:00:00,5.133098220825191
17.01.2015_04:00:00,5.097895011901852
17.01.2015_05:00:00,5.035875434875485
17.01.2015_06:00:00,5.031404304504391
17.01.2015_07:00:00,4.605478801727291
17.01.2015_08:00:00,5.187449531555172
17.01.2015_09:00:00,4.473106613159176
17.01.2015_10:00:00,3.690660533905026
17.01.2015_11:00:00,2.88297756195068
17.01.2015_12:00:00,3.016455383300778
17.01.2015_13:00:00,3.0808632659912076
17.01.2015_14:00:00,3.3788564682006803
17.01.2015_15:00:00,2.990767211914059
17.01.2015_16:00:00,3.123462238311764
17.01.2015_17:00:00,3.4896748924255334
17.01.2015_18:00:00,3.641323623657223
17.01.2015_19:00:00,3.619193611145016
17.01.2015_20:00:00,3.1952624130248988
17.01.2015_21:00:00,3.385620441436764
17.01.2015_22:00:00,3.0057444572448695
17.01.2015_23:00:00,2.5484307861328093
18.01.2015_00:00:00,1.702616500854489
18.01.2015_01:00:00,0.9385877990722623
18.01.2015_02:00:00,0.010654678344723363
18.01.2015_03:00:00,-0.08681457519531569
18.01.2015_04:00:00,-1.715645980834964
18.01.2015_05:00:00,-1.5458714675903351
18.01.2015_06:00:00,-0.593451271057132
18.01.2015_07:00:00,-0.20882818222046218
18.01.2015_08:00:00,-0.7417067337036164
18.01.2015_09:00:00,-0.18770660400390943
18.01.2015_10:00:00,0.1859174346923796
18.01.2015_11:00:00,0.8678151512145963
18.01.2015_12:00:00,2.970718288421627
18.01.2015_13:00:00,3.0995132255554165
18.01.2015_14:00:00,2.4833772277832
18.01.2015_15:00:00,1.5881652832031217
18.01.2015_16:00:00,2.422883319854733
18.01.2015_17:00:00,1.9460952377319303
18.01.2015_18:00:00,1.407143516540524
18.01.2015_19:00:00,1.681729240417477
18.01.2015_20:00:00,1.4036860275268521
18.01.2015_21:00:00,1.0911998367309537
18.01.2015_22:00:00,0.8578158569335905
18.01.2015_23:00:00,-1.0950267028808625
19.01.2015_00:00:00,-0.6422952461242707
19.01.2015_01:00:00,-1.424421958923343
19.01.2015_02:00:00,-2.0193530654907255
19.01.2015_03:00:00,-1.999019489288333
19.01.2015_04:00:00,-2.017891616821292
19.01.2015_05:00:00,-0.99905534744263
19.01.2015_06:00:00,-1.6501411437988311
19.01.2015_07:00:00,-1.5994903182983429
19.01.2015_08:00:00,-3.668846092224124
19.01.2015_09:00:00,-3.5795901107788115
19.01.2015_10:00:00,-2.2018015670776396
19.01.2015_11:00:00,-1.4925459480285674
19.01.2015_12:00:00,0.7499064445495572
19.01.2015_13:00:00,1.7788253211975065
19.01.2015_14:00:00,2.902332210540768
19.01.2015_15:00:00,2.2316678619384733
19.01.2015_16:00:00,1.8313402748107876
19.01.2015_17:00:00,1.130360412597653
19.01.2015_18:00:00,0.4296235466003386
19.01.2015_19:00:00,0.04495532989501633
19.01.2015_20:00:00,-0.4455238533020051
19.01.2015_21:00:00,0.38778827667236004
19.01.2015_22:00:00,0.24244876861571943
19.01.2015_23:00:00,0.10823501586913742
20.01.2015_00:00:00,0.6333498382568327
20.01.2015_01:00:00,-0.11819580078125319
20.01.2015_02:00:00,0.8786944389343229
20.01.2015_03:00:00,0.5213580894470182
20.01.2015_04:00:00,0.66216571807861
20.01.2015_05:00:00,0.2971715164184538
20.01.2015_06:00:00,0.5942309188842742
20.01.2015_07:00:00,0.6576321029663054
20.01.2015_08:00:00,1.0138003349304165
20.01.2015_09:00:00,1.1695140457153288
20.01.2015_10:00:00,1.4106461334228482
20.01.2015_11:00:00,1.2096709060668913
20.01.2015_12:00:00,1.6832167243957485
20.01.2015_13:00:00,2.207317905426022
20.01.2015_14:00:00,2.511016311645504
20.01.2015_15:00:00,2.549663124084469
20.01.2015_16:00:00,2.573721485137936
20.01.2015_17:00:00,1.9410287666320767
20.01.2015_18:00:00,1.5439087295532192
20.01.2015_19:00:00,0.378186454772946
20.01.2015_20:00:00,0.31140588760375654
20.01.2015_21:00:00,-0.12950206756592114
20.01.2015_22:00:00,-0.5855816650390656
20.01.2015_23:00:00,-1.193773422241214
21.01.2015_00:00:00,-1.5148096084594758
21.01.2015_01:00:00,-1.3148723220825227
21.01.2015_02:00:00,-0.9719942474365265
21.01.2015_03:00:00,-0.9027854537963899
21.01.2015_04:00:00,-0.8691651916503937
21.01.2015_05:00:00,-1.238713836669925
21.01.2015_06:00:00,-0.6621289443969758
21.01.2015_07:00:00,-0.7776319885253937
21.01.2015_08:00:00,-0.6245166015625031
21.01.2015_09:00:00,-0.7167406082153351
21.01.2015_10:00:00,-0.8290013885498078
21.01.2015_11:00:00,-0.9024522018432648
21.01.2015_12:00:00,-1.0902865409851106
21.01.2015_13:00:00,-0.3584808731079133
21.01.2015_14:00:00,-0.7048858642578156
21.01.2015_15:00:00,-0.23179826736450512
21.01.2015_16:00:00,-0.9732213783264191
21.01.2015_17:00:00,-0.7217064094543488
21.01.2015_18:00:00,-0.6007272720336946
21.01.2015_19:00:00,-0.4485786628723176
21.01.2015_20:00:00,-0.6905056953430208
21.01.2015_21:00:00,0.286554317474362
21.01.2015_22:00:00,-1.0717754364013703
21.01.2015_23:00:00,-1.0011051940917999
22.01.2015_00:00:00,-1.1235648727417022
22.01.2015_01:00:00,-1.4587503814697296
22.01.2015_02:00:00,-2.084422245025638
22.01.2015_03:00:00,-2.5248719787597684
22.01.2015_04:00:00,-3.4805031967163114
22.01.2015_05:00:00,-2.5490223312377958
22.01.2015_06:00:00,-2.11218803405762
22.01.2015_07:00:00,-1.20762073516846
22.01.2015_08:00:00,-1.2351053428649934
22.01.2015_09:00:00,-1.634009666442874
22.01.2015_10:00:00,-1.2234745025634797
22.01.2015_11:00:00,-1.3053989410400422
22.01.2015_12:00:00,-1.320211296081546
22.01.2015_13:00:00,-1.5514117813110382
22.01.2015_14:00:00,-1.457424316406253
22.01.2015_15:00:00,-1.3671182441711456
22.01.2015_16:00:00,-1.4251335906982452
22.01.2015_17:00:00,-1.2417096328735382
22.01.2015_18:00:00,-1.2131853485107453
22.01.2015_19:00:00,-1.2226379013061555
22.01.2015_20:00:00,-1.3390365600585967
22.01.2015_21:00:00,-1.0621371650695832
22.01.2015_22:00:00,-0.9603304290771516
22.01.2015_23:00:00,-0.8475524139404328
23.01.2015_00:00:00,-0.81381759643555
23.01.2015_01:00:00,-0.8308724594116242
23.01.2015_02:00:00,-1.4052287292480499
23.01.2015_03:00:00,-1.2912912750244172
23.01.2015_04:00:00,-1.6953158760070832
23.01.2015_05:00:00,-1.5708688354492217
23.01.2015_06:00:00,-1.2415881347656281
23.01.2015_07:00:00,-1.2391651153564485
23.01.2015_08:00:00,-1.4856014633178742
23.01.2015_09:00:00,-1.3063709259033234
23.01.2015_10:00:00,-1.6213530349731475
23.01.2015_11:00:00,-1.5467636108398468
23.01.2015_12:00:00,-1.6427367019653352
23.01.2015_13:00:00,-1.6182079696655305
23.01.2015_14:00:00,-1.4926032257080109
23.01.2015_15:00:00,-1.2971335983276397
23.01.2015_16:00:00,-1.5246700477600128
23.01.2015_17:00:00,-1.5451980209350618
23.01.2015_18:00:00,-1.4856413841247589
23.01.2015_19:00:00,-1.3233077621459992
23.01.2015_20:00:00,-1.3383127784729034
23.01.2015_21:00:00,-1.9573300170898469
23.01.2015_22:00:00,-1.691651840209964
23.01.2015_23:00:00,-2.399713306427005
24.01.2015_00:00:00,-2.7297976303100615
24.01.2015_01:00:00,-2.375102996826175
24.01.2015_02:00:00,-2.4129652786254914
24.01.2015_03:00:00,-2.4348071670532256
24.01.2015_04:00:00,-2.234161720275882
24.01.2015_05:00:00,-1.865880126953128
24.01.2015_06:00:00,-1.5821525382995636
24.01.2015_07:00:00,-1.69727893829346
24.01.2015_08:00:00,-0.9474117088317903
24.01.2015_09:00:00,-0.7594801712036164
24.01.2015_10:00:00,-0.5695994567871125
24.01.2015_11:00:00,-0.47529262542724926
24.01.2015_12:00:00,-0.5231038665771516
24.01.2015_13:00:00,-0.6031676483154328
24.01.2015_14:00:00,-1.5131745910644563
24.01.2015_15:00:00,-1.2222838211059601
24.01.2015_16:00:00,-0.025359096527102803
24.01.2015_17:00:00,0.8579547119140593
24.01.2015_18:00:00,0.7182683372497526
24.01.2015_19:00:00,1.1754101753234831
24.01.2015_20:00:00,0.07334596633910813
24.01.2015_21:00:00,-0.880207633972171
24.01.2015_22:00:00,-1.2552861785888703
24.01.2015_23:00:00,-0.6663640213012727
25.01.2015_00:00:00,-1.401576843261722
25.01.2015_01:00:00,-1.4569140243530305
25.01.2015_02:00:00,-0.5886954879760774
25.01.2015_03:00:00,-0.46811555862427073
25.01.2015_04:00:00,-1.0167958068847687
25.01.2015_05:00:00,-0.21112796783447585
25.01.2015_06:00:00,0.3646932220458952
25.01.2015_07:00:00,0.7480440521240201
25.01.2015_08:00:00,0.5272212409973112
25.01.2015_09:00:00,0.5327337837219206
25.01.2015_10:00:00,0.6555648994445769
25.01.2015_11:00:00,0.9875255012512174
25.01.2015_12:00:00,1.3045782852172818
25.01.2015_13:00:00,1.7189736175537076
25.01.2015_14:00:00,1.376177120208737
25.01.2015_15:00:00,1.4812452125549282
25.01.2015_16:00:00,1.7514205551147428
25.01.2015_17:00:00,1.7695029449462858
25.01.2015_18:00:00,2.4181084442138636
25.01.2015_19:00:00,2.2510797882080045
25.01.2015_20:00:00,2.1561862945556607
25.01.2015_21:00:00,2.128670444488522
25.01.2015_22:00:00,1.7200410652160611
25.01.2015_23:00:00,1.574288463592526
26.01.2015_00:00:00,0.7951193618774381
26.01.2015_01:00:00,0.6651198577880827
26.01.2015_02:00:00,0.7499151229858366
26.01.2015_03:00:00,1.0081124877929655
26.01.2015_04:00:00,0.7457043457031217
26.01.2015_05:00:00,0.9375811004638639
26.01.2015_06:00:00,0.6547786331176725
26.01.2015_07:00:00,1.0491736412048307
26.01.2015_08:00:00,0.9792566871643034
26.01.2015_09:00:00,1.7245139312744107
26.01.2015_10:00:00,1.5880073356628384
26.01.2015_11:00:00,1.903773975372311
26.01.2015_12:00:00,1.8588335609436002
26.01.2015_13:00:00,1.5640947723388638
26.01.2015_14:00:00,0.6430176162719694
26.01.2015_15:00:00,1.3815976715087857
26.01.2015_16:00:00,1.2667246818542448
26.01.2015_17:00:00,1.9728317642211881
26.01.2015_18:00:00,2.731550998687741
26.01.2015_19:00:00,3.068501701354977
26.01.2015_20:00:00,3.073516101837155
26.01.2015_21:00:00,3.0173266983032194
26.01.2015_22:00:00,2.7754586791992155
26.01.2015_23:00:00,2.7290568161010706
27.01.2015_00:00:00,1.8085090446472134
27.01.2015_01:00:00,0.7896467399597136
27.01.2015_02:00:00,2.105316772460934
27.01.2015_03:00:00,2.3235412597656215
27.01.2015_04:00:00,2.0885153198242152
27.01.2015_05:00:00,2.196419525146481
27.01.2015_06:00:00,2.4338997268676725
27.01.2015_07:00:00,2.4476324844360318
27.01.2015_08:00:00,2.166006813049313
27.01.2015_09:00:00,1.956304550170895
27.01.2015_10:00:00,2.3845437240600553
27.01.2015_11:00:00,2.404328823089596
27.01.2015_12:00:00,2.3092496109008755
27.01.2015_13:00:00,2.5571387290954557
27.01.2015_14:00:00,2.460539054870602
27.01.2015_15:00:00,2.1604682350158657
27.01.2015_16:00:00,1.829781627655026
27.01.2015_17:00:00,1.3699998092651333
27.01.2015_18:00:00,2.1363213539123502
27.01.2015_19:00:00,2.312960510253903
27.01.2015_20:00:00,2.9801465415954556
27.01.2015_21:00:00,1.4483365821838345
27.01.2015_22:00:00,2.2192663764953577
27.01.2015_23:00:00,2.1309355163574186
28.01.2015_00:00:00,2.3906134223937956
28.01.2015_01:00:00,1.7793911552429165
28.01.2015_02:00:00,1.5254115104675259
28.01.2015_03:00:00,1.6301342010498014
28.01.2015_04:00:00,1.8184944534301724
28.01.2015_05:00:00,1.791507987976071
28.01.2015_06:00:00,1.5151258277893034
28.01.2015_07:00:00,0.9138976478576627
28.01.2015_08:00:00,1.5360287094116178
28.01.2015_09:00:00,1.1691495513915984
28.01.2015_10:00:00,1.416165618896481
28.01.2015_11:00:00,1.3652995681762663
28.01.2015_12:00:00,2.5313568305969203
28.01.2015_13:00:00,2.716528625488278
28.01.2015_14:00:00,2.907752761840817
28.01.2015_15:00:00,3.299681358337399
28.01.2015_16:00:00,3.602531013488766
28.01.2015_17:00:00,3.4594791412353483
28.01.2015_18:00:00,2.8731483650207483
28.01.2015_19:00:00,2.92508880615234
28.01.2015_20:00:00,2.8730286026000944
28.01.2015_21:00:00,3.3622598266601527
28.01.2015_22:00:00,3.664217338562008
28.01.2015_23:00:00,3.971871376037594
29.01.2015_00:00:00,4.344690055847164
29.01.2015_01:00:00,4.69132415771484
29.01.2015_02:00:00,4.703841934204098
29.01.2015_03:00:00,2.4263911437988246
29.01.2015_04:00:00,3.4584429359436
29.01.2015_05:00:00,3.8521905326843227
29.01.2015_06:00:00,3.166491661071774
29.01.2015_07:00:00,2.716629295349118
29.01.2015_08:00:00,1.9611210823059049
29.01.2015_09:00:00,1.5881062698364226
29.01.2015_10:00:00,2.2639360237121546
29.01.2015_11:00:00,2.315597019195553
29.01.2015_12:00:00,2.535531158447262
29.01.2015_13:00:00,2.3745097160339323
29.01.2015_14:00:00,2.263785018920895
29.01.2015_15:00:00,3.16387771606445
29.01.2015_16:00:00,3.0150043487548794
29.01.2015_17:00:00,2.8281715011596646
29.01.2015_18:00:00,2.3479346084594694
29.01.2015_19:00:00,2.2570852661132776
29.01.2015_20:00:00,1.62582969665527
